DATE,CRACK
6/20/1991,2.418
6/21/1991,2.538
6/24/1991,2.508
6/25/1991,2.23
6/26/1991,2.266
6/27/1991,2.27
6/28/1991,2.498
7/1/1991,2.404
7/2/1991,2.516
7/3/1991,2.62
7/4/1991,2.62
7/5/1991,2.652
7/8/1991,2.566
7/9/1991,2.464
7/10/1991,2.846
7/11/1991,2.872
7/12/1991,3.292
7/15/1991,3.154
7/16/1991,2.912
7/17/1991,2.79
7/18/1991,2.642
7/19/1991,2.536
7/22/1991,2.83
7/23/1991,2.732
7/24/1991,2.74
7/25/1991,3.166
7/26/1991,3.006
7/29/1991,3.148
7/30/1991,3.146
7/31/1991,3.542
8/1/1991,3.408
8/2/1991,3.43
8/5/1991,3.406
8/6/1991,2.844
8/7/1991,2.938
8/8/1991,3.096
8/9/1991,3.14
8/12/1991,3.154
8/13/1991,3.26
8/14/1991,3.354
8/15/1991,3.684
8/16/1991,3.826
8/19/1991,4.38
8/20/1991,5.252
8/21/1991,4.096
8/22/1991,3.774
8/23/1991,3.882
8/26/1991,3.892
8/27/1991,3.886
8/28/1991,4.06
8/29/1991,4.23
8/30/1991,4.6
9/3/1991,4.474
9/4/1991,4.112
9/5/1991,4.08
9/6/1991,4.186
9/9/1991,4.386
9/10/1991,3.592
9/11/1991,3.666
9/12/1991,3.648
9/13/1991,3.742
9/16/1991,3.738
9/17/1991,3.47
9/18/1991,3.624
9/19/1991,3.746
9/20/1991,3.852
9/23/1991,4.176
9/24/1991,3.968
9/25/1991,4.14
9/26/1991,3.978
9/27/1991,3.998
9/30/1991,4.294
10/1/1991,4.15
10/2/1991,4.078
10/3/1991,4.264
10/4/1991,4.24
10/7/1991,4.394
10/8/1991,4.448
10/9/1991,4.666
10/10/1991,4.626
10/11/1991,4.488
10/14/1991,4.87
10/15/1991,4.46
10/16/1991,4.386
10/17/1991,4.516
10/18/1991,4.524
10/21/1991,4.782
10/22/1991,5.258
10/23/1991,4.958
10/24/1991,5.174
10/25/1991,5.086
10/28/1991,5.068
10/29/1991,5.218
10/30/1991,5.114
10/31/1991,5.018
11/1/1991,4.962
11/4/1991,5.496
11/5/1991,5.662
11/6/1991,5.582
11/7/1991,5.438
11/8/1991,5.476
11/11/1991,4.892
11/12/1991,4.678
11/13/1991,4.6
11/14/1991,4.162
11/15/1991,4.762
11/18/1991,4.206
11/19/1991,4.328
11/20/1991,3.828
11/21/1991,4.068
11/22/1991,3.518
11/25/1991,3.512
11/26/1991,4.202
11/27/1991,3.988
11/28/1991,3.988
11/29/1991,3.972
12/2/1991,3.89
12/3/1991,3.456
12/4/1991,3.82
12/5/1991,3.688
12/6/1991,3.272
12/9/1991,2.576
12/10/1991,2.642
12/11/1991,2.72
12/12/1991,2.614
12/13/1991,2.8
12/16/1991,3.278
12/17/1991,3.062
12/18/1991,2.534
12/19/1991,2.384
12/20/1991,2.258
12/23/1991,2.168
12/24/1991,2.194
12/26/1991,1.404
12/27/1991,1.298
12/30/1991,0.564
12/31/1991,0.548
1/2/1992,0.982
1/3/1992,1.486
1/6/1992,1.382
1/7/1992,1.482
1/8/1992,1.664
1/9/1992,2.144
1/10/1992,2.614
1/13/1992,3.658
1/14/1992,3.104
1/15/1992,3.388
1/16/1992,3.614
1/17/1992,3.612
1/20/1992,3.718
1/21/1992,3.634
1/22/1992,3.152
1/23/1992,3.67
1/24/1992,3.972
1/27/1992,3.75
1/28/1992,3.422
1/29/1992,3.508
1/30/1992,2.68
1/31/1992,3.12
2/3/1992,3.374
2/4/1992,3.672
2/5/1992,3.516
2/6/1992,3.62
2/7/1992,3.61
2/10/1992,3.914
2/11/1992,3.782
2/12/1992,3.768
2/13/1992,3.526
2/14/1992,3.302
2/17/1992,3.302
2/18/1992,3.238
2/19/1992,3.588
2/20/1992,3.446
2/21/1992,3.324
2/24/1992,3.092
2/25/1992,3.036
2/26/1992,2.644
2/27/1992,2.44
2/28/1992,2.688
3/2/1992,2.556
3/3/1992,2.666
3/4/1992,3.01
3/5/1992,3.092
3/6/1992,2.974
3/9/1992,2.812
3/10/1992,3.178
3/11/1992,2.962
3/12/1992,3.022
3/13/1992,3.268
3/16/1992,3.32
3/17/1992,3.536
3/18/1992,3.378
3/19/1992,3.578
3/20/1992,3.648
3/23/1992,3.644
3/24/1992,3.326
3/25/1992,3.218
3/26/1992,2.866
3/27/1992,2.734
3/30/1992,3.052
3/31/1992,3.148
4/1/1992,3.376
4/2/1992,3.478
4/3/1992,3.606
4/6/1992,3.416
4/7/1992,3.44
4/8/1992,3.132
4/9/1992,3.148
4/10/1992,3.28
4/13/1992,3.196
4/14/1992,3.458
4/15/1992,3.548
4/16/1992,3.522
4/20/1992,3.68
4/21/1992,3.98
4/22/1992,3.684
4/23/1992,3.4
4/24/1992,3.134
4/27/1992,2.916
4/28/1992,3.146
4/29/1992,3.128
4/30/1992,3.396
5/1/1992,3.186
5/4/1992,3.314
5/5/1992,3.37
5/6/1992,3.36
5/7/1992,3.546
5/8/1992,3.426
5/11/1992,3.508
5/12/1992,3.422
5/13/1992,3.316
5/14/1992,3.338
5/15/1992,3.198
5/18/1992,3.484
5/19/1992,3.484
5/20/1992,2.942
5/21/1992,2.688
5/22/1992,2.814
5/26/1992,3.148
5/27/1992,2.738
5/28/1992,3.062
5/29/1992,3.238
6/1/1992,3.256
6/2/1992,3.336
6/3/1992,3.086
6/4/1992,3.048
6/5/1992,3.348
6/8/1992,3.316
6/9/1992,3.054
6/10/1992,3.172
6/11/1992,3.08
6/12/1992,3.256
6/15/1992,3.198
6/16/1992,3.138
6/17/1992,3.278
6/18/1992,3.39
6/19/1992,3.544
6/22/1992,3.486
6/23/1992,3.384
6/24/1992,3.64
6/25/1992,3.646
6/26/1992,3.62
6/29/1992,3.644
6/30/1992,3.402
7/1/1992,3.384
7/2/1992,3.54
7/3/1992,3.54
7/6/1992,3.288
7/7/1992,3.102
7/8/1992,3.274
7/9/1992,3.358
7/10/1992,3.488
7/13/1992,3.694
7/14/1992,3.486
7/15/1992,3.386
7/16/1992,3.274
7/17/1992,3.43
7/20/1992,3.504
7/21/1992,3.29
7/22/1992,3.546
7/23/1992,3.762
7/24/1992,4.216
7/27/1992,4.118
7/28/1992,3.842
7/29/1992,3.64
7/30/1992,3.506
7/31/1992,3.538
8/3/1992,3.264
8/4/1992,3.13
8/5/1992,3.264
8/6/1992,3.412
8/7/1992,3.174
8/10/1992,3.072
8/11/1992,2.73
8/12/1992,2.852
8/13/1992,3.01
8/14/1992,3.176
8/17/1992,3.268
8/18/1992,2.946
8/19/1992,2.946
8/20/1992,2.96
8/21/1992,2.918
8/24/1992,2.972
8/25/1992,2.676
8/26/1992,3.078
8/27/1992,3.22
8/28/1992,3.606
8/31/1992,3.824
9/1/1992,3.732
9/2/1992,3.592
9/3/1992,3.552
9/4/1992,3.556
9/7/1992,3.556
9/8/1992,3.682
9/9/1992,3.746
9/10/1992,3.942
9/11/1992,4.124
9/14/1992,4.152
9/15/1992,3.91
9/16/1992,3.902
9/17/1992,3.852
9/18/1992,3.87
9/21/1992,4.046
9/22/1992,4.302
9/23/1992,4.848
9/24/1992,4.806
9/25/1992,4.698
9/28/1992,4.596
9/29/1992,4.716
9/30/1992,4.546
10/1/1992,4.63
10/2/1992,4.53
10/5/1992,4.616
10/6/1992,4.526
10/7/1992,4.612
10/8/1992,4.806
10/9/1992,4.806
10/12/1992,5.062
10/13/1992,4.802
10/14/1992,4.93
10/15/1992,4.888
10/16/1992,4.738
10/19/1992,4.784
10/20/1992,4.706
10/21/1992,4.55
10/22/1992,4.526
10/23/1992,4.636
10/26/1992,4.564
10/27/1992,4.674
10/28/1992,4.366
10/29/1992,3.986
10/30/1992,3.764
11/2/1992,3.884
11/3/1992,3.76
11/4/1992,3.61
11/5/1992,3.572
11/6/1992,3.26
11/9/1992,3.268
11/10/1992,3.232
11/11/1992,3.522
11/12/1992,3.582
11/13/1992,3.69
11/16/1992,3.906
11/17/1992,3.956
11/18/1992,2.932
11/19/1992,3.02
11/20/1992,3.108
11/23/1992,2.922
11/24/1992,3.208
11/25/1992,3.44
11/27/1992,3.44
11/30/1992,3.358
12/1/1992,3.414
12/2/1992,3.468
12/3/1992,3.138
12/4/1992,3.268
12/7/1992,3.804
12/8/1992,3.696
12/9/1992,3.61
12/10/1992,3.882
12/11/1992,3.548
12/14/1992,3.326
12/15/1992,3.362
12/16/1992,3.47
12/17/1992,3.462
12/18/1992,3.416
12/21/1992,3.516
12/22/1992,3.562
12/23/1992,4.264
12/24/1992,4.264
12/28/1992,4.044
12/29/1992,3.984
12/30/1992,4.1
12/31/1992,4.03
1/4/1993,3.692
1/5/1993,3.55
1/6/1993,3.314
1/7/1993,3.046
1/8/1993,3.066
1/11/1993,3.228
1/12/1993,3.42
1/13/1993,3.078
1/14/1993,3.214
1/15/1993,3.16
1/18/1993,3.152
1/19/1993,3.398
1/20/1993,3.112
1/21/1993,2.962
1/22/1993,3.032
1/25/1993,3.296
1/26/1993,3.556
1/27/1993,3.188
1/28/1993,3.266
1/29/1993,3.124
2/1/1993,3.242
2/2/1993,3.184
2/4/1993,3.272
2/5/1993,3.376
2/8/1993,3.534
2/9/1993,3.484
2/10/1993,3.362
2/11/1993,3.272
2/12/1993,3.182
2/16/1993,3.342
2/17/1993,3.422
2/18/1993,3.24
2/19/1993,3.284
2/22/1993,3.398
2/23/1993,3.366
2/24/1993,3.66
2/25/1993,3.94
2/26/1993,3.662
3/1/1993,3.698
3/2/1993,3.628
3/3/1993,3.816
3/4/1993,4.066
3/5/1993,3.972
3/8/1993,3.814
3/9/1993,3.902
3/10/1993,3.982
3/11/1993,3.946
3/12/1993,4.106
3/15/1993,4.054
3/16/1993,4.362
3/17/1993,4.262
3/18/1993,4.406
3/19/1993,4.646
3/22/1993,4.714
3/23/1993,4.842
3/24/1993,4.726
3/25/1993,4.576
3/26/1993,3.94
3/29/1993,3.67
3/30/1993,3.166
3/31/1993,2.996
4/1/1993,3.19
4/2/1993,3.438
4/5/1993,3.392
4/6/1993,3.106
4/7/1993,3.338
4/8/1993,3.132
4/12/1993,3.132
4/13/1993,3.03
4/14/1993,2.972
4/15/1993,3.058
4/16/1993,3.094
4/19/1993,3.11
4/20/1993,3.008
4/21/1993,2.942
4/22/1993,2.932
4/23/1993,3.212
4/26/1993,3.27
4/27/1993,2.722
4/29/1993,2.722
4/30/1993,2.686
5/3/1993,2.688
5/4/1993,2.742
5/5/1993,2.808
5/6/1993,2.736
5/7/1993,2.922
5/10/1993,3.142
5/11/1993,2.972
5/12/1993,2.91
5/13/1993,2.754
5/14/1993,2.834
5/17/1993,3.002
5/18/1993,3.108
5/19/1993,3.404
5/20/1993,3.33
5/21/1993,3.164
5/24/1993,3.124
5/25/1993,2.888
5/26/1993,2.718
5/27/1993,2.756
5/28/1993,2.892
6/1/1993,2.858
6/2/1993,2.63
6/3/1993,2.826
6/4/1993,2.806
6/7/1993,2.702
6/8/1993,2.526
6/9/1993,2.726
6/10/1993,2.822
6/11/1993,3.06
6/14/1993,2.898
6/15/1993,3.03
6/16/1993,2.928
6/17/1993,3.014
6/18/1993,3.13
6/21/1993,3.126
6/22/1993,3.406
6/23/1993,3.358
6/24/1993,3.354
6/25/1993,2.884
6/28/1993,2.992
6/29/1993,2.934
6/30/1993,3.104
7/1/1993,3.106
7/2/1993,3.448
7/6/1993,3.088
7/7/1993,2.982
7/8/1993,2.874
7/9/1993,3.038
7/12/1993,2.88
7/13/1993,2.824
7/14/1993,2.982
7/15/1993,2.934
7/16/1993,2.996
7/19/1993,3.362
7/20/1993,3.59
7/21/1993,3.316
7/22/1993,2.968
7/23/1993,3.078
7/26/1993,2.722
7/27/1993,2.752
7/28/1993,2.918
7/29/1993,2.838
7/30/1993,2.808
8/2/1993,3.058
8/3/1993,2.938
8/4/1993,2.928
8/5/1993,2.788
8/6/1993,2.776
8/9/1993,2.706
8/10/1993,2.622
8/11/1993,3.046
8/12/1993,3.302
8/13/1993,3.742
8/16/1993,3.748
8/17/1993,3.806
8/18/1993,3.908
8/19/1993,3.99
8/20/1993,3.666
8/23/1993,3.588
8/24/1993,3.502
8/25/1993,3.18
8/26/1993,3.314
8/27/1993,3.44
8/30/1993,3.672
8/31/1993,3.81
9/1/1993,3.92
9/2/1993,3.996
9/3/1993,4.12
9/7/1993,3.902
9/8/1993,4.042
9/9/1993,4.198
9/10/1993,4.428
9/13/1993,4.23
9/14/1993,4.27
9/15/1993,4.486
9/16/1993,4.36
9/17/1993,4.278
9/20/1993,4.496
9/21/1993,4.224
9/22/1993,4.478
9/23/1993,4.656
9/24/1993,4.572
9/27/1993,4.53
9/28/1993,4.316
9/29/1993,4.328
9/30/1993,4.8
10/1/1993,4.848
10/4/1993,4.784
10/5/1993,4.586
10/6/1993,4.712
10/7/1993,4.652
10/8/1993,4.696
10/11/1993,4.634
10/12/1993,4.484
10/13/1993,4.45
10/14/1993,4.558
10/15/1993,4.482
10/18/1993,4.298
10/19/1993,4.388
10/20/1993,4.43
10/21/1993,4.358
10/22/1993,4.466
10/25/1993,4.48
10/26/1993,4.122
10/27/1993,4.222
10/28/1993,4.414
10/29/1993,4.408
11/1/1993,4.592
11/2/1993,4.474
11/3/1993,4.202
11/4/1993,4.166
11/5/1993,4.12
11/8/1993,4.226
11/9/1993,4.164
11/10/1993,4.376
11/11/1993,4.468
11/12/1993,4.574
11/15/1993,4.388
11/16/1993,4.31
11/17/1993,4.508
11/18/1993,4.708
11/19/1993,4.702
11/22/1993,4.624
11/23/1993,4.4
11/24/1993,5.102
11/29/1993,4.188
11/30/1993,4.002
12/1/1993,3.912
12/2/1993,3.844
12/3/1993,3.744
12/6/1993,3.574
12/7/1993,3.614
12/8/1993,3.198
12/9/1993,3.2
12/10/1993,3.188
12/13/1993,3.098
12/14/1993,3.128
12/15/1993,3.544
12/16/1993,4.102
12/17/1993,4.08
12/20/1993,3.818
12/21/1993,3.572
12/22/1993,3.492
12/23/1993,3.748
12/27/1993,4.474
12/28/1993,4.244
12/29/1993,4.408
12/30/1993,4.416
1/3/1994,4.464
1/4/1994,4.702
1/5/1994,4.776
1/6/1994,4.8
1/7/1994,5.04
1/10/1994,5.216
1/11/1994,5.798
1/12/1994,6.304
1/13/1994,6.398
1/14/1994,7.114
1/17/1994,7.362
1/18/1994,6.038
1/19/1994,6.044
1/20/1994,5.252
1/21/1994,5.436
1/24/1994,5.826
1/25/1994,6.118
1/26/1994,6.718
1/27/1994,7.074
1/28/1994,6.974
1/31/1994,7.524
2/1/1994,7.946
2/2/1994,8.888
2/3/1994,9.524
2/4/1994,9.066
2/7/1994,9.176
2/8/1994,10.416
2/9/1994,10.938
2/10/1994,11.282
2/11/1994,11.666
2/14/1994,9.916
2/15/1994,8.298
2/16/1994,7.53
2/17/1994,6.11
2/18/1994,6.244
2/22/1994,6.762
2/23/1994,6.988
2/24/1994,7.44
2/25/1994,8.116
2/28/1994,7.172
3/1/1994,7.48
3/2/1994,7.166
3/3/1994,7.058
3/4/1994,6.976
3/7/1994,6.902
3/8/1994,6.746
3/9/1994,6.644
3/10/1994,6.348
3/11/1994,5.942
3/14/1994,5.304
3/15/1994,5.214
3/16/1994,5.004
3/17/1994,5.288
3/18/1994,5.322
3/21/1994,5.294
3/22/1994,5.372
3/23/1994,5.598
3/24/1994,5.328
3/25/1994,5.894
3/28/1994,5.758
3/29/1994,5.624
3/30/1994,6.138
3/31/1994,5.548
4/4/1994,5.54
4/5/1994,5.204
4/6/1994,4.768
4/7/1994,4.444
4/8/1994,4.128
4/11/1994,4.048
4/12/1994,4
4/13/1994,3.822
4/14/1994,3.918
4/15/1994,3.832
4/18/1994,3.646
4/19/1994,3.394
4/20/1994,3.216
4/21/1994,2.39
4/22/1994,2.404
4/25/1994,2.752
4/26/1994,3.13
4/27/1994,3.25
4/28/1994,2.96
4/29/1994,2.862
5/2/1994,2.812
5/3/1994,2.852
5/4/1994,2.806
5/5/1994,2.628
5/6/1994,2.504
5/9/1994,2.692
5/10/1994,2.498
5/11/1994,2.362
5/12/1994,2.058
5/13/1994,2.17
5/16/1994,2.086
5/17/1994,2.13
5/18/1994,1.93
5/19/1994,1.502
5/20/1994,1.23
5/23/1994,1.344
5/24/1994,1.592
5/25/1994,2.12
5/26/1994,2.274
5/27/1994,2.266
5/31/1994,2.532
6/1/1994,2.332
6/2/1994,2.078
6/3/1994,2.134
6/6/1994,1.892
6/7/1994,1.666
6/8/1994,1.334
6/9/1994,1.112
6/10/1994,1.26
6/13/1994,1.256
6/14/1994,1.304
6/15/1994,1.544
6/16/1994,1.422
6/17/1994,1.162
6/20/1994,0.95
6/21/1994,1.13
6/22/1994,1.41
6/23/1994,1.956
6/24/1994,1.93
6/27/1994,1.914
6/28/1994,1.86
6/29/1994,2.054
6/30/1994,1.882
7/1/1994,1.774
7/5/1994,1.464
7/6/1994,1.28
7/7/1994,1.01
7/8/1994,0.932
7/11/1994,0.536
7/12/1994,0.558
7/13/1994,0.776
7/14/1994,0.862
7/15/1994,0.816
7/18/1994,0.948
7/19/1994,1.174
7/20/1994,1.598
7/21/1994,1.596
7/22/1994,1.578
7/25/1994,1.58
7/26/1994,1.782
7/27/1994,1.708
7/28/1994,1.592
7/29/1994,2.044
8/1/1994,2.072
8/2/1994,2.082
8/3/1994,1.948
8/4/1994,1.616
8/5/1994,1.126
8/8/1994,1.38
8/9/1994,1.584
8/10/1994,1.956
8/11/1994,2.036
8/12/1994,2.194
8/15/1994,2.214
8/16/1994,2.604
8/17/1994,2.752
8/18/1994,2.682
8/19/1994,2.558
8/22/1994,2.954
8/23/1994,2.944
8/24/1994,2.872
8/25/1994,3.09
8/26/1994,3.146
8/29/1994,3.044
8/30/1994,3.096
8/31/1994,3.106
9/1/1994,3.194
9/2/1994,3.312
9/6/1994,3.212
9/7/1994,2.908
9/8/1994,2.918
9/9/1994,2.882
9/12/1994,2.854
9/13/1994,2.74
9/14/1994,2.558
9/15/1994,2.432
9/16/1994,2.438
9/19/1994,2.656
9/20/1994,2.458
9/21/1994,2.47
9/22/1994,2.258
9/23/1994,2.148
9/26/1994,1.934
9/27/1994,2.134
9/28/1994,2.26
9/29/1994,2.494
9/30/1994,2.472
10/3/1994,2.378
10/4/1994,2.232
10/5/1994,2.402
10/6/1994,2.298
10/7/1994,2.31
10/10/1994,2.336
10/11/1994,2.168
10/12/1994,2.064
10/13/1994,2.416
10/14/1994,2.424
10/17/1994,2.504
10/18/1994,2.568
10/19/1994,2.646
10/20/1994,3.304
10/21/1994,3.102
10/24/1994,3.122
10/25/1994,2.954
10/26/1994,2.654
10/27/1994,2.452
10/28/1994,2.33
10/31/1994,2.294
11/1/1994,2.424
11/2/1994,2.31
11/3/1994,2.408
11/4/1994,2.45
11/7/1994,2.62
11/8/1994,2.666
11/9/1994,2.924
11/10/1994,3.03
11/11/1994,2.93
11/14/1994,2.89
11/15/1994,2.748
11/16/1994,2.528
11/17/1994,2.488
11/18/1994,2.564
11/21/1994,2.814
11/22/1994,2.796
11/23/1994,3.118
11/28/1994,3.068
11/29/1994,2.736
11/30/1994,2.352
12/1/1994,2.39
12/2/1994,2.278
12/5/1994,2.44
12/6/1994,2.558
12/7/1994,2.838
12/8/1994,3.272
12/9/1994,3.502
12/12/1994,3.618
12/13/1994,3.726
12/14/1994,3.872
12/15/1994,3.896
12/16/1994,3.446
12/19/1994,3.082
12/20/1994,3.012
12/21/1994,2.922
12/22/1994,2.884
12/23/1994,2.624
12/27/1994,2.95
12/28/1994,3.26
12/29/1994,3.562
12/30/1994,3.818
1/3/1995,3.592
1/4/1995,3.23
1/5/1995,3.156
1/6/1995,3.016
1/9/1995,2.844
1/10/1995,2.446
1/11/1995,2.334
1/12/1995,2.23
1/13/1995,1.926
1/16/1995,1.85
1/17/1995,2.068
1/18/1995,1.818
1/19/1995,1.544
1/20/1995,1.7
1/23/1995,1.832
1/24/1995,1.504
1/25/1995,0.92
1/26/1995,1.426
1/27/1995,1.706
1/30/1995,1.54
1/31/1995,1.092
2/1/1995,1.386
2/2/1995,1.662
2/3/1995,1.758
2/6/1995,2.042
2/7/1995,2.066
2/8/1995,1.758
2/9/1995,1.67
2/10/1995,1.774
2/13/1995,1.534
2/14/1995,1.594
2/15/1995,1.154
2/16/1995,0.942
2/17/1995,0.968
2/21/1995,0.964
2/22/1995,1.194
2/23/1995,1.192
2/24/1995,1.166
2/27/1995,1.016
2/28/1995,1.052
3/1/1995,1.052
3/2/1995,0.962
3/3/1995,1.11
3/6/1995,0.844
3/7/1995,0.394
3/8/1995,0.432
3/9/1995,0.794
3/10/1995,0.938
3/13/1995,0.794
3/14/1995,0.58
3/15/1995,0.654
3/16/1995,0.636
3/17/1995,0.882
3/20/1995,0.446
3/21/1995,0.586
3/22/1995,0.662
3/23/1995,0.512
3/24/1995,0.598
3/27/1995,0.702
3/28/1995,0.664
3/29/1995,0.404
3/30/1995,0.528
3/31/1995,0.476
4/3/1995,0.732
4/4/1995,0.756
4/5/1995,0.38
4/6/1995,0.84
4/7/1995,0.91
4/10/1995,0.886
4/11/1995,1.076
4/12/1995,1.164
4/13/1995,1.21
4/17/1995,1.158
4/18/1995,0.902
4/19/1995,0.474
4/20/1995,0.438
4/21/1995,0.708
4/24/1995,0.744
4/25/1995,0.858
4/26/1995,0.862
4/27/1995,0.898
4/28/1995,1.018
5/1/1995,0.974
5/2/1995,1.366
5/3/1995,1.288
5/4/1995,1.204
5/5/1995,1.216
5/8/1995,0.974
5/9/1995,0.91
5/10/1995,1.072
5/11/1995,1.054
5/12/1995,1.072
5/15/1995,0.838
5/16/1995,0.906
5/17/1995,1.06
5/18/1995,1.136
5/19/1995,1.234
5/22/1995,1.56
5/23/1995,2.114
5/24/1995,1.954
5/25/1995,2.216
5/26/1995,1.586
5/30/1995,1.422
5/31/1995,1.238
6/1/1995,1.69
6/2/1995,1.608
6/5/1995,1.372
6/6/1995,1.252
6/7/1995,1.29
6/8/1995,1.304
6/9/1995,1.162
6/12/1995,1.29
6/13/1995,1.23
6/14/1995,1.404
6/15/1995,1.428
6/16/1995,1.276
6/19/1995,1.3
6/20/1995,1.604
6/21/1995,1.772
6/22/1995,1.686
6/23/1995,1.468
6/26/1995,1.86
6/27/1995,1.832
6/28/1995,1.97
6/29/1995,2.024
6/30/1995,2.108
7/3/1995,2.242
7/5/1995,2.194
7/6/1995,2.236
7/7/1995,2.138
7/10/1995,2.264
7/11/1995,2.22
7/12/1995,2.124
7/13/1995,2.154
7/14/1995,2
7/17/1995,2.04
7/18/1995,2.032
7/19/1995,1.948
7/20/1995,2.08
7/21/1995,2.04
7/24/1995,2.066
7/25/1995,1.996
7/26/1995,2.564
7/27/1995,2.566
7/28/1995,2.688
7/31/1995,2.54
8/1/1995,2.654
8/2/1995,2.63
8/3/1995,2.776
8/4/1995,2.756
8/7/1995,2.888
8/8/1995,2.804
8/9/1995,2.81
8/10/1995,2.712
8/11/1995,2.678
8/14/1995,2.722
8/15/1995,2.802
8/16/1995,2.864
8/17/1995,2.762
8/18/1995,2.794
8/21/1995,2.614
8/22/1995,2.502
8/23/1995,2.168
8/24/1995,1.232
8/25/1995,0.838
8/28/1995,2.866
8/29/1995,2.71
8/30/1995,2.882
8/31/1995,2.984
9/1/1995,3.256
9/5/1995,3.56
9/6/1995,3.402
9/7/1995,3.15
9/8/1995,3.148
9/11/1995,2.972
9/12/1995,2.87
9/13/1995,2.722
9/14/1995,2.634
9/15/1995,2.48
9/18/1995,2.542
9/19/1995,2.284
9/20/1995,1.966
9/21/1995,2.396
9/22/1995,2.764
9/25/1995,2.99
9/26/1995,2.858
9/27/1995,2.772
9/28/1995,2.902
9/29/1995,2.872
10/2/1995,2.784
10/3/1995,2.936
10/4/1995,2.966
10/5/1995,3.048
10/6/1995,3.004
10/9/1995,2.926
10/10/1995,2.828
10/11/1995,3.048
10/12/1995,3.122
10/13/1995,2.99
10/16/1995,2.77
10/17/1995,2.696
10/18/1995,2.632
10/19/1995,2.778
10/20/1995,2.846
10/23/1995,2.974
10/24/1995,3.096
10/25/1995,3.168
10/26/1995,3.474
10/27/1995,3.502
10/30/1995,3.498
10/31/1995,3.414
11/1/1995,3.512
11/2/1995,3.774
11/3/1995,3.616
11/6/1995,3.614
11/7/1995,3.59
11/8/1995,3.6
11/9/1995,3.674
11/10/1995,3.716
11/13/1995,3.724
11/14/1995,3.656
11/15/1995,3.626
11/16/1995,3.596
11/17/1995,3.574
11/20/1995,4.036
11/21/1995,4.034
11/22/1995,4.204
11/27/1995,4.1
11/28/1995,3.98
11/29/1995,3.696
11/30/1995,3.444
12/1/1995,3.704
12/4/1995,4.07
12/5/1995,3.936
12/6/1995,4.214
12/7/1995,4.536
12/8/1995,4.76
12/11/1995,5.278
12/12/1995,5.056
12/13/1995,5.308
12/14/1995,4.968
12/15/1995,4.85
12/18/1995,4.65
12/19/1995,5.898
12/20/1995,6.246
12/21/1995,6.328
12/22/1995,6.08
12/26/1995,6.076
12/27/1995,6.634
12/28/1995,5.814
12/29/1995,4.988
1/2/1996,5.412
1/3/1996,5.216
1/4/1996,5.198
1/5/1996,5.444
1/8/1996,6.128
1/9/1996,5.886
1/10/1996,5.792
1/11/1996,4.86
1/12/1996,4.274
1/15/1996,4.008
1/16/1996,4.056
1/17/1996,3.974
1/18/1996,3.518
1/19/1996,3.908
1/22/1996,4.148
1/23/1996,3.68
1/24/1996,3.184
1/25/1996,3.108
1/26/1996,3.614
1/29/1996,4.09
1/30/1996,3.77
1/31/1996,4.752
2/1/1996,5.134
2/2/1996,5.69
2/5/1996,5.654
2/6/1996,5.36
2/7/1996,5.558
2/8/1996,5.73
2/9/1996,6.068
2/12/1996,6.266
2/13/1996,7.206
2/14/1996,8.482
2/15/1996,7.482
2/16/1996,7.384
2/20/1996,5.138
2/21/1996,5.628
2/22/1996,6.168
2/23/1996,7.128
2/26/1996,9.572
2/27/1996,9.624
2/28/1996,6.95
2/29/1996,7.332
3/1/1996,6.338
3/4/1996,5.624
3/5/1996,5.13
3/6/1996,5.04
3/7/1996,5.498
3/8/1996,6.254
3/11/1996,6.666
3/12/1996,5.41
3/13/1996,4.458
3/14/1996,3.894
3/15/1996,6.528
3/18/1996,6.464
3/19/1996,7.528
3/20/1996,9.768
3/21/1996,7.128
3/22/1996,6.928
3/25/1996,5.246
3/26/1996,7.314
3/27/1996,7.634
3/28/1996,6.606
3/29/1996,5.618
4/1/1996,5.262
4/2/1996,6.09
4/3/1996,5.71
4/4/1996,6.986
4/8/1996,7.482
4/9/1996,8.144
4/10/1996,8.89
4/11/1996,8.45
4/12/1996,8.596
4/15/1996,7.378
4/16/1996,4.332
4/17/1996,2.462
4/18/1996,2.234
4/19/1996,1.03
4/22/1996,0.756
4/23/1996,0.894
4/24/1996,1.494
4/25/1996,1.69
4/26/1996,3.752
4/29/1996,5.356
4/30/1996,5.972
5/1/1996,5.482
5/2/1996,5.176
5/3/1996,5.06
5/6/1996,5.022
5/7/1996,4.886
5/8/1996,4.784
5/9/1996,5.306
5/10/1996,5.072
5/13/1996,4.936
5/14/1996,3.052
5/15/1996,3.038
5/16/1996,1.932
5/17/1996,2.04
5/20/1996,1.198
5/21/1996,0.688
5/22/1996,0.08
5/23/1996,0.456
5/24/1996,1.268
5/28/1996,1.664
5/29/1996,1.988
5/30/1996,1.89
5/31/1996,1.482
6/3/1996,1.602
6/4/1996,1.182
6/5/1996,1.522
6/6/1996,1.234
6/7/1996,1.308
6/10/1996,1.24
6/11/1996,1.164
6/12/1996,1.164
6/13/1996,1.222
6/14/1996,1.308
6/17/1996,0.914
6/18/1996,0.436
6/19/1996,0.648
6/20/1996,0.866
6/21/1996,1.082
6/24/1996,1.278
6/25/1996,1.248
6/26/1996,1.21
6/27/1996,1.406
6/28/1996,1.592
